Project;Manager;Category;Key;CommitHash;IsMergeCommit;Author;AuthorDate;Committer;CommitterDate;CommitMessageTopWords;FileName;FilePath;ChangeType;IsSrcFile;IsTestFile;AddLines;DelLines;NoMethods;LoC;CyC;NoTokens
HDFS;Apache Hadoop Committee;big-data;HDFS-3070;ff897e75c9c61e1a971d01f94e2a5abef3be9061;0;Aaron Myers;2012-03-31 16:20:54;Aaron Myers;2012-03-31 16:20:54;balancer:1 ensure:1 site:1 loaded:1 contributed:1 aaron:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;Balancer.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Balancer.java;MODIFY;1;0;2;1;81;1042.0;214.0;6800.0
HDFS;Apache Hadoop Committee;big-data;HDFS-2995;43afa4ee5169e865d02d76b9a728b8791cb70fbb;0;Eli Collins;2012-04-01 18:41:58;Eli Collins;2012-04-01 18:41:58;start:2 secondary:1 http:1 address:1 configured:1 contributed:1 collins:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt;MODIFY;0;0;3;0;0;3181.0;0.0;15941.0
HDFS;Apache Hadoop Committee;big-data;HDFS-2995;43afa4ee5169e865d02d76b9a728b8791cb70fbb;0;Eli Collins;2012-04-01 18:41:58;Eli Collins;2012-04-01 18:41:58;start:2 secondary:1 http:1 address:1 configured:1 contributed:1 collins:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;start-dfs.sh;hadoop-hdfs-project/hadoop-hdfs/src/main/bin/start-dfs.sh;MODIFY;1;0;7;5;0;51.0;0.0;194.0
HDFS;Apache Hadoop Committee;big-data;HDFS-2995;43afa4ee5169e865d02d76b9a728b8791cb70fbb;0;Eli Collins;2012-04-01 18:41:58;Eli Collins;2012-04-01 18:41:58;start:2 secondary:1 http:1 address:1 configured:1 contributed:1 collins:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;stop-dfs.sh;hadoop-hdfs-project/hadoop-hdfs/src/main/bin/stop-dfs.sh;MODIFY;1;0;7;5;0;35.0;0.0;149.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3174;be8a0d1e62c7d050e40f0a895d26b2cafdf9e2fc;0;Eli Collins;2012-04-02 01:45:11;Eli Collins;2012-04-02 01:45:11;fix:1 assert:1 contributed:1 collins:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt;MODIFY;0;0;2;0;0;3183.0;0.0;15959.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3174;be8a0d1e62c7d050e40f0a895d26b2cafdf9e2fc;0;Eli Collins;2012-04-02 01:45:11;Eli Collins;2012-04-02 01:45:11;fix:1 assert:1 contributed:1 collins:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;TestPendingDataNodeMessages.java;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/blockmanagement/TestPendingDataNodeMessages.java;MODIFY;1;1;2;2;1;36.0;1.0;329.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3166;0db8003e2e3da9b22b952020d8b02af7f7d6d7c8;0;Tsz-wo Sze;2012-04-03 19:26:57;Tsz-wo Sze;2012-04-03 19:26:57;add:1 connections:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;CHANGES.txt;hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt;MODIFY;0;0;2;0;0;3196.0;0.0;16061.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3166;0db8003e2e3da9b22b952020d8b02af7f7d6d7c8;0;Tsz-wo Sze;2012-04-03 19:26:57;Tsz-wo Sze;2012-04-03 19:26:57;add:1 connections:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HftpFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/HftpFileSystem.java;MODIFY;1;0;6;17;53;548.0;109.0;3845.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3166;0db8003e2e3da9b22b952020d8b02af7f7d6d7c8;0;Tsz-wo Sze;2012-04-03 19:26:57;Tsz-wo Sze;2012-04-03 19:26:57;add:1 connections:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;HsftpFileSystem.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/HsftpFileSystem.java;MODIFY;1;0;5;8;9;138.0;17.0;991.0
HDFS;Apache Hadoop Committee;big-data;HDFS-3166;0db8003e2e3da9b22b952020d8b02af7f7d6d7c8;0;Tsz-wo Sze;2012-04-03 19:26:57;Tsz-wo Sze;2012-04-03 19:26:57;add:1 connections:1 contributed:1 sharp:1 git:1 id:1 https:1 apache:1 common:1 trunk:1;DelegationTokenFetcher.java;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/DelegationTokenFetcher.java;MODIFY;1;0;4;4;7;304.0;57.0;2311.0
